resting_hr,hr_trend,rmssd,tachycardia,cardiac_load,avg_spo2,spo2_trend,desat_events,recovery_time,resp_strain,temp_baseline,temp_deviation,temp_rise_rate,fever,activity_level,inactivity_minutes,fall,post_fall_immobility,risk_level,risk_probability,confidence_score
75.16909416909074,0.9297911907293872,88.92712304274599,0,1.1367215441357734,91.77821345739565,0.28530073663132516,1,1.3526910970380013,0.8190298256784544,37.238224357511164,0.06887738094697138,0.1290230814636953,0,rest,92,1,1,2,0.7588245593048819,0.8484145475364511
59.35835000216004,-0.5380968594647766,32.585329182713735,0,1.343779315842077,94.4600837049314,0.6814114792334103,0,2.9103038891720523,0.6283961190165784,36.19355983753348,0.35739164722779737,0.08706698963428589,0,rest,107,0,0,0,0.3063394561841478,0.6374912214543383
85.13922355423452,-1.4065940752305406,78.67409240289311,0,1.0554373801429437,97.31400535394374,0.1263777057800417,4,1.175869910339669,0.8748917819647033,36.843335500767715,1.0581651636235145,-0.11876067850518145,0,rest,34,0,0,1,0.030284761282863615,0.872481667172579
62.28802628524032,-1.7428018385687487,77.78496422347251,0,1.2178725993434916,98.43407987529251,0.12169967003827487,5,1.7399956768594949,0.6327892368593669,37.099524133837775,0.6700390762432984,0.2349917220079895,0,rest,93,0,0,1,0.5668555915170018,0.8446881385091323
72.31737142775859,1.8585946241814293,58.8791506840058,0,0.8184052128484416,85.68086264726938,0.6482050477231152,3,0.0891128979808653,0.8440317848511218,36.6000047360614,1.1220447255900423,0.3627061699039274,0,sleep,25,0,0,2,0.33224935886424145,0.6165014589114884
64.27164899486799,-0.7827149152786514,68.50617948092973,0,1.470265730107534,89.27802870114087,-0.7350401833838458,0,0.8584188242304941,0.7199044370706034,36.88722888605357,0.2750562786011792,0.022169500452788954,0,sleep,91,0,0,2,0.4672700981584412,0.640534887698441
88.39485501070251,-0.013682833387877125,32.39482688273959,0,0.9095145062865604,93.82799500838331,-0.24965479765318133,3,2.2898670845489306,0.9420946808338454,37.253467302689344,-0.11771757689082962,-0.028941449642225336,0,sleep,69,1,0,2,0.3835926991253167,0.8872902672485417
80.349122407469,1.4625076146473135,27.250835103698474,0,1.0059624134290779,96.35801215632605,0.8982092472798073,1,0.11302157640434851,0.8338603153945818,37.22932327809992,0.042995100797752706,-0.13070098536175,0,sleep,19,0,0,0,0.8419917177838564,0.9295175996364333
57.899466430949246,-1.0407269298507678,58.30123802885282,0,1.3549530165523596,98.7877221234225,-0.5135487114568438,1,1.3249957464659574,0.5860998227959072,36.33189286562305,0.3772433590614943,-0.13195275263595818,0,active,119,1,1,2,0.22460001348488667,0.9478871745543687
74.14385712777427,-1.121205690727534,87.8938881594057,0,1.0362848950254426,93.46118947295473,0.9762478430313439,5,3.8226284785910942,0.7933117216449466,37.49462430147403,1.1288301663924538,-0.1589610963955344,1,active,13,0,0,2,0.08159731488806277,0.9810074603869889
90.97072843950026,-0.048955259164664255,99.1507238121533,0,1.444734060473087,95.05326512292709,-0.2253184085518487,3,4.9334591902244895,0.957050011084342,36.142998350374945,-0.4623919915866874,0.2502469563742904,0,rest,32,0,0,1,0.9831052826844227,0.917711261586891
75.94353065227722,0.6141499983056766,52.40109944233484,0,1.262215813009329,95.88830681919822,0.055113442857195105,3,2.635409995083522,0.7919999129348713,36.11348183603734,0.659264597630038,0.2443750712735724,0,rest,47,0,0,1,0.4117666529910111,0.6213891607917122
71.29551377311716,1.5956800285012003,78.78393362753457,0,1.0399436679065743,85.17220750935714,-0.7115840194315977,1,1.9489308344223533,0.8370748611310156,37.3228229624448,0.3065138461323629,0.4921131875379983,0,rest,51,1,1,2,0.33843030292879994,0.6021589449273302
85.34788427711331,0.035389443333790016,27.804520134987854,0,0.9404078372995293,93.08857172207767,-0.31139995250674923,2,0.3245854910605539,0.9168459962187977,36.169245981093155,0.6594729395223728,0.16445263041774505,0,active,24,1,0,2,0.7106552755350631,0.6150000847192972
91.73787720106503,-1.3410779946048375,82.07415128564942,0,1.1861754228697288,94.82778860382155,0.9761984655648179,1,1.2021448877516205,0.9674155492999444,36.71466908523161,0.5703510452602845,0.37422471440661026,0,sleep,23,0,0,1,0.2231590457783975,0.7347730909884207
77.20473448814847,0.6780287691802189,77.7929871623106,0,0.9730841919490612,97.09793950909796,-0.227908312581643,0,1.6272284084697475,0.7951222742570607,36.07335931833662,0.7724342298724587,0.22298773720442389,0,sleep,3,1,1,2,0.8281307217735011,0.7573298599591028
55.43073076775755,-1.0846557621057777,64.79353097723126,0,0.9665254890027744,96.39627084319004,-0.31444360877580735,2,4.485984213095601,0.5750298251467421,37.19233002949599,1.4223896461514498,0.20666847735334337,1,rest,100,1,0,2,0.23577817288171632,0.9039399985867322
70.8028502070354,-1.50616941542201,72.74699953751694,0,1.3833749279482703,98.28796995717607,0.3498686785017977,1,4.299929468662383,0.7203613040119162,37.4348911367209,0.41451246773937434,0.02243723012925719,0,rest,11,1,0,2,0.35218538457332726,0.9261894254681046
91.46568715599383,-0.9528867810989667,86.17766112274593,0,0.9140250347408073,94.2277243483153,-0.3385318831181696,3,3.387385096811783,0.9706876377263285,37.309658770483765,1.070187626080621,0.2440213083995953,1,sleep,46,1,1,2,0.38394594254181147,0.6598527922488492
59.13602898327312,-0.8414881635203404,95.90075239118974,0,1.2523332545232089,93.86488355680983,-0.44471607173409544,4,4.193241371302485,0.6300122766090924,36.94828459713135,1.3337129714670264,0.05412174891076427,1,active,4,0,0,2,0.53376208417952,0.9865190683331808
56.314266113241054,-1.0166077653182777,80.43218567535635,0,1.166774037001638,90.30914075264056,-0.8438269772096236,4,1.3124257455430666,0.6235721616207989,36.825594241424895,1.4192233794363172,0.4449868015246549,1,rest,119,0,0,2,0.3342225472781244,0.6492933441549286
75.20743979287019,-1.4651736091515426,56.09663606571636,0,1.0158584752817683,97.28405885639505,0.03970380090718195,3,3.474546321123947,0.7730705387599724,36.48198338810237,0.915719718736822,0.49833381740735766,0,active,66,1,1,2,0.716211662540647,0.8163189822564039
73.89357923921271,0.707271071944835,28.680249867886367,0,0.9447815539428943,99.84074770574615,0.38945890121497984,2,4.673881194919365,0.7401144416205119,36.062168795283995,-0.3607826695970566,0.1792217104193191,0,rest,7,0,0,1,0.5661011912155823,0.973471196660636
50.35452839038385,-1.9341071817658997,59.03044329606785,0,1.1772419489355754,95.88554985216014,0.1286696245690715,2,0.701488212637954,0.5251524183573261,36.26418075770907,-0.1294521550657346,0.38236647393479845,0,sleep,9,1,1,2,0.027235609659869486,0.742924270510475
51.817164278350184,-1.2657195625461775,44.387552029539464,0,1.265485814586753,88.49041695847168,0.8757520776236496,3,3.103782025658937,0.5855680881543122,36.354234686793006,0.36755639637991244,-0.01759138632088883,0,rest,42,1,1,2,0.20219805325370277,0.6702481861112093
75.30812252167667,1.8104694001419581,87.27216073219617,0,1.0959134249404305,91.94214414180541,0.9063274501900462,0,3.4594116035238676,0.8190816434031216,36.65697735912668,-0.1376731706550296,-0.049582697803650544,0,rest,83,0,0,2,0.1438210800333205,0.7575597486148369
67.82204109657046,1.8861254914470487,82.59275109670737,0,1.0888927214390771,99.98654602799971,-0.7222030414947387,5,2.0801168993623853,0.6783116708279725,36.42230621414793,0.5728422143109713,0.09715338731099599,0,active,104,0,0,1,0.29142502969725503,0.6297772956368165
93.78400252506886,1.0719943506886618,72.4513396187485,0,1.1689034226797677,99.29153781376178,-0.8505398540603106,2,1.0214768665536527,0.9445316750051425,36.57773846574339,0.05436671681047822,-0.09195862380914085,0,active,34,1,1,2,0.6078744335247807,0.8127603302550386
59.12480739656674,-0.3194047857330178,77.11686877814803,0,0.8377788026662529,93.18022240856044,0.21427207618544797,5,3.405936603565542,0.6345209945660631,36.956481352546426,1.3339000741572602,-0.14018672774101787,1,sleep,49,1,0,2,0.9776115416264387,0.654611201144621
55.41024305361801,1.56133460474372,25.40539068750479,0,1.0492464351954902,91.57472715032218,0.330358501855738,4,1.3719252016642813,0.6050822620815537,36.26357521653306,0.7686820928057398,0.23751594392150432,0,sleep,120,1,0,2,0.11703508168133936,0.6889017070617414
51.990882089758344,-1.0666784187898277,52.50524896475249,0,1.3356317050202378,93.24124181292156,0.9100393350030223,3,1.8657651057812985,0.5575953417058989,36.52711738677153,-0.23893487949966774,0.04579814840755861,0,sleep,93,1,1,2,0.31515980567502555,0.6572229164449571
80.03307002057475,-0.5210030770717573,62.59508131723334,0,1.3613877168461497,93.96416560366936,-0.34507532457986145,2,0.4170638852553499,0.851740336397447,37.30472121330976,0.20119766660875849,-0.041733184924764966,0,active,36,0,0,1,0.8853720741333398,0.7896159123250138
70.69539198559437,1.6472102184774626,94.07307141792414,0,0.9657497811161354,91.40098072475911,-0.8914112412758601,0,2.8852682065428925,0.7734642607225776,36.13113474165086,0.3677553602838022,0.23716161077525516,0,active,21,1,0,2,0.9307690767551882,0.6836778598015294
73.352207050178,-0.6452759918354007,35.26331860717137,0,1.0621362407030503,88.10090723654797,-0.0009022642651310697,5,2.298925491077861,0.8325930952473598,36.99687781183533,1.370201654163645,0.33770511357054983,1,rest,15,1,1,2,0.5110431997764873,0.8095032801644478
83.63441926443028,1.5215169666635298,46.47324272716723,0,1.2994485774366804,87.82303690340515,0.07351869245282971,5,1.7338505311880614,0.9523061626349604,36.109436110055576,1.1814114900766595,0.22438892675556849,0,active,38,1,0,2,0.7165023157931287,0.7288470657049444
96.11592825130658,-0.8496634500279407,63.87254398857483,0,1.3141745036714152,91.72769495714624,-0.9388846176985339,4,4.00853701152489,1.04783978596879,37.2242584631725,1.02583711718905,0.26867981324714474,1,rest,95,1,1,2,0.41965346541295667,0.6615785583262163
66.46252810627382,0.7799122868795814,30.64789235112621,0,1.1691216102057969,98.27699307773234,-0.8493273651939426,3,3.422858294695451,0.6762775907653705,37.01783420233137,-0.18842180575354717,0.10324703811760971,0,sleep,99,1,0,2,0.774986940321467,0.8974571697106967
50.41985532007649,1.0557414936303444,91.2720565387019,0,1.144455555047568,85.58969391791302,-0.6905209053107717,5,3.504203918268567,0.5890879265023771,36.51951939526809,-0.000481047156948744,-0.07169984421913117,0,sleep,96,0,0,2,0.2485962552271227,0.8563288637004962
88.35000309385381,-0.8813871072444583,61.72876882538996,0,1.4908699547938475,93.0498367619313,0.11169814746729512,1,0.4431644056061873,0.9494912207089407,37.089493708764465,1.0082897508905466,0.034691883393364126,1,rest,56,1,1,2,0.9008322700619329,0.8310333494843408
87.54438169618365,0.33225097483806154,90.52821949751626,0,1.3260132541985235,92.6832539269653,-0.013984487037116189,3,2.2005494992397043,0.9445544689784942,37.13303544663718,-0.3152184426459719,0.03351436553270129,0,rest,57,0,0,1,0.6542219986969249,0.7541310188988061
71.23954744163484,-1.412289538136652,56.53220149728743,0,1.1845599694999622,88.87187301604666,0.5668110154315222,1,1.104329269459075,0.8015983575452704,36.930471484261204,-0.015842145500830407,0.48058919312636067,0,active,95,1,1,2,0.6715393803030052,0.8423795411003739
70.02144488003087,-1.0846741275687437,80.878041035403,0,0.9053867542741999,88.21832638150158,-0.8913649596080615,0,0.8805349570144128,0.7937290101970649,37.43979906816327,0.9254991993723953,0.29271039625947315,1,sleep,62,0,0,2,0.9592590055643068,0.6764573067596241
52.76535729586349,-1.1839071209576533,83.70402610168513,0,0.8737564164574008,95.71425743443814,0.08933417611135552,0,2.971061761488621,0.5512800152266388,36.61845639096635,-0.33509441288612685,-0.1819274159496546,0,sleep,54,0,0,0,0.9795212688855538,0.9291790849866692
65.44685068270233,0.6201136805456731,23.064823432660127,0,0.8991236768922868,95.82315708031841,0.5413388211627339,1,2.4292810202722492,0.6829961846054098,36.1357692221446,1.4688057952671338,-0.10174778805271623,0,rest,44,1,1,2,0.9502073820042599,0.7897688303656225
61.868795061489124,-0.04233951081547316,52.78820667989082,0,1.3743834475962338,99.11673257743303,-0.6845148057216095,1,2.318397242722916,0.6242013175036347,36.827617356456145,1.2694629924198746,0.2318673142109262,1,sleep,90,0,0,2,0.9809550254862324,0.9517549378155592
63.05087249124696,0.31990907921357215,36.57767512427192,0,1.0772203565817855,96.38997281518063,-0.93589517147681,1,2.813350401530359,0.6541227334106787,36.65164592081587,0.3493213593469535,0.37204160215015963,0,rest,79,0,0,1,0.98478832453274,0.6008993774818933
70.44444497636637,0.6527515500367289,61.46009758085075,0,1.1562744804990102,87.91290830274254,-0.09701435219305732,3,3.2949045226238445,0.8012980839375642,36.48949428001545,-0.35495354285012715,-0.1204824507911284,0,active,4,1,1,2,0.8035750844847784,0.9161613428005351
67.4813262533591,-1.2677621760955136,25.098372931732776,0,0.8291209012976969,99.36282924451942,0.44084990110397504,1,3.8403025669108617,0.6791405474908132,36.315139297566944,1.071146984393586,-0.17402676558451313,0,sleep,96,1,1,2,0.7830348924954276,0.6885149437330806
69.13052213822317,-0.43806091703884764,68.65014612013982,0,1.3161573808066396,94.04858005290333,0.42595875520387416,1,2.757200786792006,0.7350512054444258,36.46655075960374,-0.2092605947149373,0.17153285204711766,0,active,5,0,0,0,0.8789320876875197,0.797125999786967
61.81873691467983,-1.5648837762449546,99.47439478569436,0,1.061138416726089,99.11340408498486,0.8675544484122439,5,2.903634139029153,0.6237172205453998,37.204557040150256,1.4548250010530104,0.4882066160866097,1,sleep,90,1,0,2,0.10324959773656894,0.7256618598111848
99.67092152127486,-1.3611257562537684,59.57305872861818,0,1.1375981376949342,94.83526046575845,0.8126265054610247,5,1.2383256040876567,1.0509901173020175,37.301605614536484,1.489072643420842,-0.0932997121816781,1,active,77,1,0,2,0.7206119843992104,0.9568945885880946
89.5214648373719,0.7683738022554927,69.91027767042787,0,0.8605001171456587,94.42030497608332,-0.6168162908495587,1,0.1520550179294644,0.948116666855161,36.87980420368567,0.8282857539091095,-0.07451091596574175,0,sleep,57,1,0,2,0.9210599717332009,0.8933318530987373
61.66063889887382,-1.2447121212816992,49.1615184059004,0,1.3393257812003012,86.23579971326889,-0.8902069349121833,1,1.8414719743392693,0.7150236804655764,37.295166642789646,-0.33875743047340356,0.1386882386327865,0,rest,37,1,0,2,0.6962600717671344,0.8309151006702755
78.2505077199813,-1.4444120226621155,95.96103661361981,0,1.1853927539084879,95.98207687500086,0.9306735109038713,2,2.5359237998553423,0.8152616641322349,36.13435972656209,0.7884447065779918,0.1655995583886945,0,sleep,85,1,1,2,0.6429326815099837,0.7060689756887815
86.203813634373,1.2894854143824053,77.5709541976969,0,1.4522033408301627,99.1209897727586,-0.3352877969408994,5,0.235776966179857,0.8696827365424914,37.445927440263105,0.7919148917917846,0.46100171804540874,1,sleep,102,0,0,2,0.8908399413899466,0.8630051733095018
60.409218283336514,-0.18525330691577313,91.54080460845896,0,1.3691655242268246,86.19663941736647,0.02669751941400178,3,2.772305055403299,0.7008303188113105,36.37724289975195,-0.38410475368460784,0.4293361492224845,0,sleep,61,0,0,2,0.0790355681811733,0.9491837796276714
56.05858929464628,1.1956310029227226,49.70575652266436,0,0.940300754016518,98.36738238674651,-0.5404124402284736,3,4.06684899802069,0.569890017752463,36.30669667695241,-0.21957229332499262,0.4454663170885203,0,sleep,72,0,0,1,0.5087087049238943,0.6823443267196706
98.19508185657068,-0.7351994371673136,42.17795380960546,0,1.322586364891714,90.41404864318531,-0.8825498898256112,3,4.857352771642227,1.0860600020699531,36.63222798446237,0.8751780203973205,-0.11613069260047038,0,rest,100,1,1,2,0.4769452929931106,0.6898532661711485
92.33429101041543,0.6211332292746987,64.34309713957845,0,1.1729464514355017,94.60982815649194,0.6286596196068797,2,1.9307725751645743,0.975948194913613,36.658308543640345,0.0206426530779229,0.07520581801431964,0,rest,99,1,1,2,0.6809267229526346,0.9450896778113532
91.33102423341627,0.883072922610213,74.84849044996145,0,0.9020232705767416,87.6529318273783,0.9893298054324391,2,3.481915019195086,1.0419620009206483,37.45188711686184,-0.4804419569138103,0.10206702560732689,0,sleep,28,0,0,2,0.9229580331106323,0.9035320102694855
86.70658683510383,1.7037452814522718,63.55082725439105,0,1.4296153228692872,90.18540109272952,0.3582231633797699,3,4.807863592384506,0.9614259712162423,37.32649239362197,-0.1912050162715988,0.44863538594750846,0,rest,117,1,1,2,0.7494623232182689,0.8035197825974015
51.928531707973825,-0.9048763519724794,27.797215358697134,0,1.4090617224836228,94.15673051890673,0.6590422467681276,0,2.190589200352882,0.5515116277061739,36.543966270873476,-0.35886688534236044,-0.11417514418198561,0,rest,20,0,0,0,0.6850836370650779,0.8847131532377226
81.59179807577337,-1.9329654267795147,85.56042837854763,0,1.1306097484113615,86.22879300513081,-0.5370031573867555,2,0.8078901196372612,0.9462245177306201,36.180581760957764,1.46392272782504,0.033557686370323636,0,rest,82,0,0,2,0.04057480849344186,0.7000345520891423
72.2655485400379,1.9807944856762445,88.28231970773334,0,1.3402914207555856,86.08485404474273,-0.10452222729126581,4,0.21096990194139464,0.839468793226713,37.16558489843051,0.04429909779610708,0.17246588050079797,0,active,45,1,0,2,0.7990658597351632,0.734690804741458
